Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_Black-Asian,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_level,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.71526034,0.739621644,0.664456714,0.885057471,0.805538924,0.555555556,0.5,0.833333333,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430520681,0.609432466,0.630902385,0.896551724,0.787860644,0.222222222,0.2,0.666666667,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531017031,0.658253408,0.88255985,0.735632184,0.717147526,0.666666667,0.5,0.833333333,0.166666667,0.166666667,0,1,0.833333333,0.166666667,0,0,0,0,0,0.166666667,0,0.166666667,0.833333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.447270073,0.690800703,0.798674028,0.793103448,0.699469246,0.333333333,0.6,0.833333333,0.166666667,0.166666667,0,0.833333333,1,0.5,0,0.333333333,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581265207,0.609432466,0.563793728,0.827586207,0.734825805,0.111111111,0.3,1,0,0,1,0.166666667,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531017031,0.658253408,0.781896864,0.655172414,0.699469246,0.555555556,0.8,1,0.333333333,0.166666667,0,0.666666667,1,0.5,0,0.5,0,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0,0.166666667,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51426764,0.804716233,0.731565371,0.885057471,0.752504085,0,0.3,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.363523114,0.788442586,0.7651197,0.83908046,0.840895483,0.444444444,0.7,1,0.166666667,0.166666667,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480768856,0.625706114,0.731565371,0.827586207,0.858573763,0.222222222,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413771289,0.479243288,0.429576414,0.689655172,0.770182365,0.555555556,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564515815,0.70707435,0.580570893,0.747126437,0.681790967,0.555555556,0.5,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531017031,0.609432466,0.580570893,0.83908046,0.805538924,0,0,0.666666667,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.61476399,0.495516936,0.698011043,0.712643678,0.681790967,0.333333333,0,0.5,0.166666667,0,0,1,0.833333333,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.464019464,0.593158819,0.513462235,0.67816092,0.434295052,0,0.2,1,0,0.166666667,0,1,0.833333333,0.166666667,0,0.166666667,0,0,0,0,0,0,0.5,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531017031,0.593158819,0.5302394,0.885057471,0.646434407,0.333333333,0.5,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598014598,0.723347997,0.815451193,0.793103448,0.893930322,0.333333333,0.5,1,0,0,0.5,1,0.833333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464019464,0.544337877,0.7651197,0.735632184,0.717147526,0.666666667,0.7,0.833333333,0.166666667,0.166666667,0.166666667,1,1,0.166666667,0,0,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.313274939,0.837263528,0.64767955,0.850574713,0.893930322,0.333333333,0.2,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765508516,0.576885172,0.630902385,0.908045977,0.50500817,0.444444444,0.5,0.5,0,0,0.833333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.650891086,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.531017031,0.70707435,0.731565371,0.781609195,0.717147526,0.111111111,0.6,0.833333333,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51426764,0.690800703,0.580570893,0.816091954,0.787860644,0.555555556,0.9,0.5,0,0.166666667,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71526034,0.674527055,0.630902385,0.816091954,0.717147526,0.333333333,0.7,0.833333333,0,0.166666667,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.447270073,0.70707435,0.714788207,0.781609195,0.770182365,0.222222222,0.7,0.833333333,0,0,0,0.833333333,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648262774,0.462969641,0.597348057,0.747126437,0.664112687,0.111111111,0,0.5,0,0.166666667,0.166666667,1,1,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.748759124,0.625706114,0.798674028,0.75862069,0.699469246,0.555555556,0.5,0.833333333,0.166666667,0.166666667,0.333333333,1,0.833333333,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0.166666667,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.815756691,0.723347997,0.849005521,0.827586207,0.628756128,0.111111111,0.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.665012165,0.641979761,0.849005521,0.827586207,0.823217204,0.666666667,0.8,0.333333333,0,0,0.5,1,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.363523114,0.658253408,0.714788207,0.827586207,0.734825805,0.222222222,0.3,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564515815,0.593158819,0.64767955,0.862068966,0.787860644,0.111111111,0.1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480768856,0.625706114,0.64767955,0.850574713,0.717147526,0.111111111,0,0.833333333,0,0,0.5,1,0.833333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51426764,0.723347997,0.88255985,0.67816092,0.858573763,0.555555556,0.5,1,0.166666667,0.166666667,0.166666667,1,1,0.166666667,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61476399,0.560611525,0.798674028,0.793103448,0.823217204,0.111111111,0.1,0.666666667,0.166666667,0,0,1,1,0.166666667,0,0,0,0,0,0.166666667,0,0.166666667,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51426764,0.755895291,0.731565371,0.75862069,0.575721289,0.444444444,0.3,0.833333333,0.166666667,0,0.166666667,1,0.833333333,0.166666667,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413771289,0.641979761,0.7651197,0.75862069,0.840895483,0.333333333,0.9,0.666666667,0.166666667,0,0,1,0.666666667,0.166666667,0,0,0,0,0,0.166666667,0,0.166666667,0.333333333,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480768856,0.983726353,0.849005521,0.873563218,0.911608602,0.555555556,0.7,1,0.333333333,0,0.5,1,0.833333333,0,0,0.166666667,0,0,0,0,0,0,0.833333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.430520681,0.934905411,0.832228357,0.689655172,0.681790967,0.333333333,0.9,1,0.5,0.5,0.666666667,1,0.833333333,0.5,0,0.5,0,0.5,0.333333333,0.333333333,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.497518248,0.739621644,0.563793728,0.793103448,0.840895483,0.111111111,0.3,0.666666667,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.497518248,0.82098988,0.916114179,0.701149425,0.734825805,0.222222222,0.9,1,0.166666667,0.5,0.666666667,1,0.666666667,0.666666667,0.166666667,0.333333333,0.333333333,0.166666667,0.166666667,0.333333333,0,0.333333333,0.166666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598014598,0.755895291,0.731565371,0.781609195,0.752504085,0.444444444,0.8,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.447270073,0.70707435,0.748342536,0.885057471,0.805538924,0.222222222,0.6,0.833333333,0,0,0,1,1,0.333333333,0,0.333333333,0,0,0,0,0,0.333333333,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.296525547,0.739621644,0.547016564,0.747126437,0.946965161,0.111111111,0.1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765508516,0.658253408,0.547016564,0.827586207,0.681790967,0.111111111,0.3,0.666666667,0,0,0,0.833333333,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61476399,0.690800703,0.614125221,0.747126437,0.805538924,0.555555556,0.5,0.833333333,0.5,0,0,1,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51426764,0.902358117,0.781896864,0.816091954,0.823217204,0.888888889,0.9,0.833333333,0,0,0.5,1,1,0.666666667,0,0,0,0,0,0,0,0,0.166666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464019464,0.739621644,0.597348057,0.735632184,0.664112687,0.222222222,0.6,0.833333333,0.166666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564515815,0.723347997,0.781896864,0.781609195,0.717147526,0.444444444,0.4,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648262774,0.560611525,0.664456714,0.75862069,0.646434407,0.444444444,0.7,1,0.166666667,0,0,1,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413771289,0.723347997,0.865782686,0.712643678,0.628756128,0.333333333,0.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.598014598,0.755895291,0.798674028,0.816091954,0.823217204,0.444444444,0.5,0.666666667,0,0,0.166666667,1,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.279776155,0.886084469,0.916114179,0.747126437,0.540364729,0.888888889,0.9,0.666666667,0.166666667,0.166666667,0.333333333,1,0.666666667,0.166666667,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.63161558,0.625706114,0.664456714,0.827586207,0.858573763,0.111111111,0,0.833333333,0.166666667,0.333333333,0,1,0.833333333,0.333333333,0,0.333333333,0,0,0,0.166666667,0,0.333333333,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.698594566,0.625706114,0.781896864,0.666666667,0.681790967,0.555555556,0.5,0.666666667,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.849297283,0.772168939,0.916114179,0.816091954,0.575721289,0.555555556,0.7,0.833333333,0.166666667,0.166666667,0.5,1,0.833333333,0.5,0,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0,0.5,0.666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.882786776,0.462969641,0.479907907,0.885057471,0.770182365,0.333333333,0.1,0.833333333,0,0,1,1,1,0,0,0,0,0,0,0.166666667,0.166666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.531147102,0.755895291,0.64767955,0.827586207,0.893930322,0.333333333,0.3,0.833333333,0,0,0,0.666666667,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430678624,0.755895291,0.64767955,0.724137931,0.823217204,0.444444444,1,1,0.166666667,0,0,1,1,0,0,0,0,0,0,0.166666667,0,0.166666667,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.832552537,0.544337877,0.580570893,0.643678161,0.628756128,0.555555556,0.6,0.333333333,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63161558,0.70707435,0.748342536,0.781609195,0.611077848,0.333333333,0.4,1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63161558,0.609432466,0.714788207,0.804597701,0.752504085,0.777777778,0.6,0.833333333,0.166666667,0,0,1,0.833333333,0.333333333,0,0,0,0,0,0,0,0,0.5,0,0.166666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531147102,0.886084469,0.798674028,0.83908046,0.805538924,0.333333333,0.5,0.5,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.514402356,0.82098988,0.815451193,0.816091954,0.858573763,0.555555556,0.7,1,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413933878,0.755895291,0.630902385,0.770114943,0.734825805,0.333333333,0.3,0.833333333,0.166666667,0.166666667,0,0.833333333,0.833333333,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531147102,0.593158819,0.664456714,0.827586207,0.840895483,0.111111111,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598126088,0.755895291,0.781896864,0.816091954,0.770182365,0.333333333,0.2,0,0,0,0.333333333,0.166666667,0.5,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464168117,0.788442586,0.630902385,0.873563218,0.787860644,0.444444444,0.7,1,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.748828805,0.723347997,0.597348057,0.83908046,0.964643441,0.222222222,0.2,0.833333333,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.363699639,0.674527055,0.614125221,0.965517241,0.805538924,0.111111111,0,0.666666667,0,0,0.333333333,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.547891849,0.625706114,0.698011043,0.793103448,0.770182365,0.111111111,0.1,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.581381341,0.70707435,0.798674028,0.793103448,0.752504085,0.555555556,0.7,0.833333333,0,0,0.166666667,1,0.833333333,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
